"","salary","age","elevel","car","zipcode","credit","brand","PredictedBrand","X","X.1","X.2"
"208",0.453658403760017,30,3,9,7,1.15862932433604,"0",1,NA,"",""
"209",0.960623299363935,33,4,18,6,0.40527012729522,"0",1,NA,"",""
"210",1.61332174392651,24,1,14,4,0.226612600178244,"0",1,NA,"",""
"211",1.4617900401982,39,4,5,6,-1.52496083813052,"0",1,NA,"",""
"212",1.07552480505066,61,0,11,5,1.7170921150836,"0",1,NA,"",""
"213",-0.732897753852241,62,0,1,8,-0.216292249995869,"0",0,NA,"",""
"214",-0.305304332575157,67,1,18,8,-1.36375407066963,"0",1,NA,"",""
"215",1.36921474373368,42,2,4,2,0.193204739753344,"0",1,NA,"",""
"216",-0.397498916692161,36,0,11,4,-0.00156956390482502,"0",0,NA,"",""
"217",0.765709465262921,40,3,14,7,0.242629127342063,"0",0,NA,"",""
"218",0.242536215133949,36,1,20,0,-1.32077824705932,"0",0,NA,"",""
"219",-1.1956701880503,20,0,7,5,0.39606364976384,"0",1,NA,"",""
"220",-0.249708033544016,26,0,5,3,0.618868254685007,"0",0,NA,"",""
"221",0.522716052119117,61,0,1,7,1.3427959949929,"0",1,NA,"",""
"222",0.142197119636582,75,0,1,6,0.470021052259005,"0",1,NA,"",""
"223",-0.14578893594853,68,1,20,7,1.00907899137178,"0",1,NA,"",""
"224",0.323773100148825,32,1,10,5,1.07949305352657,"0",0,NA,"",""
"225",-0.752306995746581,73,4,19,2,-0.144500225276407,"0",0,NA,"",""
"226",-1.07728701489925,77,0,15,4,-1.08990962830769,"0",0,NA,"",""
"227",-1.42300162167741,54,0,13,0,-1.17384697880155,"0",1,NA,"",""
"228",-1.44301602851387,33,3,5,0,0.0902942416522425,"0",1,NA,"",""
"229",0.995254799446125,51,0,15,2,-0.842986224690942,"0",0,NA,"",""
"230",0.441730303290671,60,2,1,1,1.24628907044588,"0",0,NA,"",""
"231",1.16742431066315,47,2,13,5,1.47965285343996,"0",1,NA,"",""
"232",-0.0221636282720866,40,0,2,3,-1.57845549921419,"0",0,NA,"",""
"233",1.50505144837606,67,4,15,4,0.95957186580674,"0",1,NA,"",""
"234",0.0589639803125461,33,4,20,1,-1.25012718548469,"0",0,NA,"",""
"235",-0.171598541470651,41,3,3,8,0.332986948294593,"0",0,NA,"",""
"236",1.19663139134067,78,3,2,1,0.0993518901000318,"0",1,NA,"",""
"237",0.347993326930884,42,3,15,7,-1.38452178874149,"0",0,NA,"",""
"238",0.750311217432445,69,3,20,4,-1.18541206503547,"0",1,NA,"",""
"239",0.132872102174748,49,1,17,0,-0.552331837729808,"0",0,NA,"",""
"240",-1.21214661023943,38,1,1,3,1.11102412875465,"0",1,NA,"",""
"241",0.183982510953433,23,2,13,6,0.871685832384067,"0",0,NA,"",""
"242",-0.883921820658645,71,2,19,2,-1.34276658410314,"0",0,NA,"",""
"243",0.632356474342951,33,2,19,1,0.393424445369268,"0",1,NA,"",""
"244",1.69857605527892,71,0,20,6,-0.350820999140971,"0",1,NA,"",""
"245",-1.00465503190106,77,4,6,8,0.31643830750291,"0",0,NA,"",""
"246",1.16429379550013,39,2,19,4,1.23940466283302,"0",1,NA,"",""
"247",0.126107358735426,77,0,19,6,1.50482600322708,"0",1,NA,"",""
"248",-0.661466231163804,55,0,7,4,1.1548980075861,"0",1,NA,"",""
"249",-0.895660576726489,50,3,11,7,-0.4748402297274,"0",1,NA,"",""
"250",-0.282186650516589,58,1,6,4,-0.0679557857979116,"0",0,NA,"",""
"251",-1.33941563745986,79,0,15,3,-0.789874138426298,"0",0,NA,"",""
"252",-0.375392442869864,52,2,12,1,-0.912217072286775,"0",1,NA,"",""
"253",1.05530399482186,71,4,2,7,-1.19244363272579,"0",1,NA,"",""
"254",-0.692104573950571,33,2,13,2,0.0232694610554067,"0",0,NA,"",""
"255",1.50053112664994,41,0,18,7,-1.03699218241074,"0",1,NA,"",""
"256",0.502100458911073,46,3,12,0,0.579044118050056,"0",0,NA,"",""
"257",1.04670306820109,27,1,18,2,1.52668001510019,"0",1,NA,"",""
"258",0.450491028816993,66,4,5,7,0.0905723487809772,"0",1,NA,"",""
"259",1.51312465289429,43,2,19,4,0.863166463782179,"0",1,NA,"",""
"260",0.621981497859985,61,1,3,8,-1.10506088287933,"0",1,NA,"",""
"261",1.41405545314066,37,2,5,1,-1.41610499209637,"0",1,NA,"",""
"262",-0.978244269636971,54,0,19,2,0.650898788774986,"0",1,NA,"",""
"263",1.04427801584104,36,2,18,0,-1.36493876261166,"0",1,NA,"",""
"264",1.66983100624266,30,1,19,4,0.804390810460092,"0",1,NA,"",""
"265",0.768177454121178,72,0,20,7,-0.4507476880552,"0",1,NA,"",""
"266",0.990528866655518,60,1,20,6,1.7170921150836,"0",1,NA,"",""
"267",0.0940888546214639,40,4,20,5,-1.48849189821038,"0",0,NA,"",""
"268",1.51321188303324,36,1,11,1,-0.748121255546603,"0",1,NA,"",""
"269",0.766268383125578,68,2,14,8,1.06565669648006,"0",1,NA,"",""
"270",-1.68158576382497,29,4,12,2,1.2858329883275,"0",1,NA,"",""
"271",1.46576676151852,51,3,9,2,-1.19911365237317,"0",1,NA,"",""
"272",-0.658138906786156,51,0,4,4,-1.5073363697226,"0",1,NA,"",""
"273",1.18835381120741,40,3,12,2,-1.32435560793428,"0",1,NA,"",""
"274",1.14309789289989,63,3,6,2,1.20688410089018,"0",1,NA,"",""
"275",-0.668874800647584,70,1,19,3,1.32529791088172,"0",0,NA,"",""
"276",-0.719333685499959,29,4,11,0,-0.296609988474873,"0",0,NA,"",""
"277",-0.888574999762048,34,4,14,7,0.170412430236378,"0",0,NA,"",""
"278",-0.114899263853684,58,2,1,6,-0.808181577390873,"0",0,NA,"",""
"279",-0.359646276599776,31,4,14,5,0.364085708152389,"0",0,NA,"",""
"280",1.11092026263154,46,2,16,1,-1.71086988044062,"0",1,NA,"",""
"281",-1.27591352805242,72,1,11,7,1.08292651328754,"0",0,NA,"",""
"282",0.486958430599207,64,0,6,2,-0.360977513029268,"0",1,NA,"",""
"283",-0.152481609827477,22,4,15,8,0.968213322646284,"0",0,NA,"",""
"284",0.78117733741623,31,1,10,8,-0.0579184299253557,"0",1,NA,"",""
"285",-0.369813940431347,67,3,8,4,-1.49084642612985,"0",0,NA,"",""
"286",0.028658822899949,63,3,5,6,0.883175063852245,"0",1,NA,"",""
"287",-1.55152004782083,49,3,20,2,-1.64948212814051,"0",1,NA,"",""
"288",-0.595478596129598,36,1,15,8,0.600471019570367,"0",0,NA,"",""
"289",0.400514611580063,71,3,20,6,0.201524437796101,"0",1,NA,"",""
"290",1.53789807849269,28,3,20,5,-1.09527602184322,"0",1,NA,"",""
"291",-0.176036721151916,80,4,2,1,-1.61682370531727,"0",0,NA,"",""
"292",0.118614217313155,80,4,11,8,-0.748169441722782,"0",1,NA,"",""
"293",-0.837972745100919,76,3,3,6,1.48931001884674,"0",0,NA,"",""
"294",0.320091086962731,61,0,10,1,1.54532249758546,"0",1,NA,"",""
"295",-0.0787901183394245,41,0,11,4,1.7170921150836,"0",0,NA,"",""
"296",1.65351389618672,22,1,17,7,0.10228903169789,"0",1,NA,"",""
"297",-0.601709892335407,69,0,12,3,0.930262060589103,"0",0,NA,"",""
"298",-0.899748343259714,80,3,12,7,1.50073638423429,"0",0,NA,"",""
"299",-1.26635108948041,77,2,17,0,-0.0451288003885831,"0",0,NA,"",""
"300",0.799319468222285,34,0,12,7,-0.607372330870958,"0",1,NA,"",""
"301",-1.32734295951007,70,2,19,8,-1.53221694754687,"0",0,NA,"",""
"302",-0.615364282624876,64,3,7,3,0.259269806170956,"0",0,NA,"",""
"303",1.17227328046289,24,1,20,6,1.37847553018143,"0",1,NA,"",""
"304",-1.48265374703738,78,4,15,7,0.053106195451186,"0",0,NA,"",""
"305",0.314161220318188,67,0,3,0,-0.295241327342284,"0",1,NA,"",""
"306",0.199751900234127,23,4,16,3,-1.62538654541353,"0",0,NA,"",""
"307",-1.59523304690157,36,0,1,5,0.0527775889575178,"0",1,NA,"",""
"308",-1.19685789756929,55,1,15,2,-0.67493462962054,"0",1,NA,"",""
"309",-0.216384819937599,51,3,14,6,-1.71086988044062,"0",1,NA,"",""
"310",1.25428317720722,23,0,17,1,-0.636698789813562,"0",1,NA,"",""
"311",-0.461515024924826,64,3,10,0,1.15248602496681,"0",0,NA,"",""
"312",-0.393837427310936,56,4,11,5,-1.71086988044062,"0",1,NA,"",""
"313",-0.226456072415374,73,0,18,7,1.5626246284195,"0",1,NA,"",""
"314",-0.479788243267288,58,1,14,2,-1.40194580768876,"0",1,NA,"",""
"315",1.51499625035342,30,3,18,7,0.974567767334637,"0",1,NA,"",""
"316",1.64400116024894,41,2,11,7,-1.4204890586957,"0",1,NA,"",""
"317",1.15528285045384,80,3,14,6,1.07130709399311,"0",1,NA,"",""
"318",-0.86890582856158,63,0,7,0,1.32193870626231,"0",0,NA,"",""
"319",-0.203007776410625,54,3,8,3,-0.665178236369061,"0",0,NA,"",""
"320",0.671831309305523,33,1,7,4,-0.689065349877164,"0",1,NA,"",""
"321",1.33549424609038,54,3,14,1,-1.47222749806271,"0",1,NA,"",""
"322",-1.19990952068672,56,1,18,0,-0.598462099872009,"0",1,NA,"",""
"323",-0.589050192825636,41,3,15,0,1.2085627553684,"0",1,NA,"",""
"324",-1.7107845963562,61,0,20,7,-0.938021327702673,"0",1,NA,"",""
"325",1.23441211028534,37,2,4,0,-1.55457848386509,"0",1,NA,"",""
"326",-1.55704638863097,40,1,17,5,0.327367702728974,"0",1,NA,"",""
"327",0.132733182629535,42,4,9,3,-1.11814549265937,"0",0,NA,"",""
"328",0.573056863453298,51,0,16,8,0.401078526433061,"0",0,NA,"",""
"329",1.03213500007652,76,0,11,2,0.503748656524629,"0",1,NA,"",""
"330",-1.27814287648861,20,4,4,1,1.10513021156381,"0",1,NA,"",""
"331",-0.322293747769628,68,3,1,2,0.432213503394932,"0",0,NA,"",""
"332",-0.936460866150357,28,4,8,0,0.891816393171602,"0",1,NA,"",""
"333",-0.365700604327202,27,3,10,6,1.46511967741881,"0",0,NA,"",""
"334",-0.335287896409897,44,4,18,0,-1.44475922145276,"0",1,NA,"",""
"335",-0.964091665174781,32,2,10,0,0.35209500423744,"0",1,NA,"",""
"336",-0.884166883036927,43,1,7,4,0.687722020291,"0",1,NA,"",""
"337",-1.1878661527832,42,1,6,5,-0.41539271025163,"0",1,NA,"",""
"338",1.4081826634673,20,4,5,5,-0.993188202946674,"0",1,NA,"",""
"339",1.45868043508334,45,3,15,6,-1.37450730286019,"0",1,NA,"",""
"340",-0.879030456953176,71,4,5,5,0.445188332006475,"0",0,NA,"",""
"341",0.137534738418864,27,1,10,1,-0.758624507105156,"0",0,NA,"",""
"342",0.551515045587593,50,0,17,5,-1.25432068770025,"0",0,NA,"",""
"343",0.67021923295156,76,4,11,6,-1.11528611506497,"0",1,NA,"",""
"344",1.39139809055442,65,2,19,4,-0.344873659219206,"0",1,NA,"",""
"345",-0.516820168995545,50,0,12,0,0.274468174103787,"0",1,NA,"",""
"346",-1.60601852064593,29,4,15,5,1.08013493735346,"0",1,NA,"",""
