"","salary","age","elevel","car","zipcode","credit","brand"
"110",-1.62324094951311,76,0,14,1,1.4545917284557,"1"
"111",1.42366578559624,62,4,18,0,-1.15663558408507,"1"
"112",-0.00371413027973095,61,4,16,6,-0.401591432445044,"1"
"113",1.41467693758295,45,2,7,4,-0.205861450291397,"1"
"114",-0.107986602972394,47,2,11,5,0.975159106202901,"0"
"115",1.17148963346204,77,4,10,4,1.60089658990509,"1"
"116",0.31736516529228,53,1,18,4,0.996321394761848,"0"
"117",0.827573994377313,65,3,19,8,-1.22762989549092,"1"
"118",0.422915949777087,70,4,4,6,1.47302491014601,"1"
"119",1.17744276432115,29,2,12,0,-1.03542631816214,"1"
"120",0.462354639262506,77,0,3,1,0.384867417972007,"1"
"121",0.731869696527072,24,1,2,2,0.477846924113747,"1"
"122",-0.954346352392045,38,2,9,4,0.874378020061343,"1"
"123",-0.116948434630354,21,4,2,7,-0.473707640660907,"0"
"124",-1.09097063865431,43,3,19,1,-0.339771212861084,"1"
"125",1.32481878704451,44,3,10,6,0.951802345850516,"1"
"126",0.116984021547874,55,3,14,4,-0.022386355740595,"0"
"127",0.869540294132657,70,1,5,0,0.290419610810701,"1"
"128",0.852931351645539,34,3,3,2,-0.929104409302556,"1"
"129",0.495615022261645,38,3,4,7,0.777459309970291,"1"
"130",-1.61501594880714,57,1,17,4,-0.576637689137635,"1"
"131",-0.833114836165569,32,1,20,2,-1.54547064010609,"0"
"132",1.32033600511551,51,1,2,1,1.56884463069223,"1"
"133",-1.51582488145161,41,4,16,5,-0.242867476783205,"1"
"134",-0.436209404994228,26,4,14,2,1.62424278154058,"0"
"135",-0.0363547100663979,78,4,19,3,-0.261644082204357,"1"
"136",-1.05039806171846,40,2,11,4,0.865460688767218,"1"
"137",-1.66490647531095,52,1,14,7,-1.11239294255161,"1"
"138",0.804796044747106,42,3,12,8,1.45450746588773,"0"
"139",-0.0225436946678904,72,4,11,4,0.584870908009245,"1"
"140",0.661833932598106,24,1,9,8,-0.723213627466881,"1"
"141",1.48264084656291,60,4,3,4,1.62722707123903,"1"
"142",0.516880451090027,29,2,15,8,-1.22176121983962,"1"
"143",-0.710137522978722,45,2,9,5,1.45486577892775,"1"
"144",1.42162076006108,34,4,17,7,-0.62145866370982,"1"
"145",-1.52846682410039,39,0,19,1,0.800811342738034,"1"
"146",0.937681715296992,70,2,16,8,-1.08923857929119,"1"
"147",1.40335364683691,24,0,13,2,-0.225147774729497,"1"
"148",-1.36306726067571,74,4,20,6,-0.863043721901415,"0"
"149",-1.55078948642624,52,1,3,2,-1.07028499424265,"1"
"150",1.06718663044497,32,3,15,0,0.282356932474579,"1"
"151",0.715995251007948,41,0,8,1,-1.62178124481105,"0"
"152",-0.76603104306451,60,3,2,1,-1.3656403770985,"0"
"153",1.28363607428867,41,2,15,6,0.0813376659573468,"1"
"154",-1.58726485654398,20,4,3,7,0.23115731683505,"1"
"155",-1.16301794836161,62,4,9,4,1.56553805951728,"1"
"156",1.68772042339505,52,1,17,8,0.308103872851534,"1"
"157",1.4721821852532,69,2,7,6,-0.094793223986263,"1"
"158",0.582571666354872,78,3,2,5,0.943770470844474,"1"
"159",0.150247563990245,35,1,2,2,0.364164904752148,"0"
"160",-1.24523477238434,20,3,1,1,1.03496309254252,"1"
"161",0.200245617630002,52,2,8,2,0.411196837407109,"0"
"162",1.72699801442131,31,4,18,5,0.00423221144814783,"1"
"163",-0.475503231024373,47,1,11,8,-1.61128904516439,"1"
"164",0.0932471717486948,80,1,11,1,-1.14896276193612,"1"
"165",-1.47988830101252,45,2,9,8,1.08110269893352,"1"
"166",0.602499668259284,33,2,6,5,-0.546296902771873,"1"
"167",-1.5218502266029,69,3,8,1,1.72730057947747,"0"
"168",1.6125483911861,41,3,9,7,0.154396761834389,"1"
"169",0.928549351928259,41,0,3,6,0.548186841394224,"0"
"170",1.16355235369196,66,0,2,0,0.997406897089607,"1"
"171",0.471285371021229,72,1,6,0,0.209899265935969,"1"
"172",-0.901111938523929,55,0,20,2,0.550893183548297,"1"
"173",-0.0019769745225515,24,2,19,2,-0.560799690416777,"0"
"174",0.727594379842248,75,1,3,6,-0.600705279888732,"1"
"175",1.26377170407475,25,1,5,4,-0.711813916196305,"1"
"176",-1.62680039125086,72,2,8,7,0.441718885496996,"0"
"177",-1.45976240712276,57,4,4,4,-0.429930100144004,"1"
"178",-0.196275134158453,65,4,20,8,-0.0139724058142626,"1"
"179",-0.445907654211648,61,1,20,3,0.193679766629212,"0"
"180",-1.72014944760638,41,0,10,2,1.62844201986141,"1"
"181",0.269860242492871,79,4,8,2,0.556062956775838,"1"
"182",1.20873679099352,56,4,20,1,-1.0803312102196,"1"
"183",0.553873296643322,75,1,15,1,-1.70574270635637,"1"
"184",-0.398002278943227,80,1,15,0,-0.710174877407236,"0"
"185",0.286839542525832,29,2,13,3,-0.0130528978324076,"0"
"186",1.47041641843725,33,1,20,2,-0.782472119403959,"1"
"187",-0.445940837513779,44,4,18,2,-0.71788557897519,"1"
"188",1.4404396528762,69,0,13,4,-1.71595116199914,"1"
"189",1.72699801442131,56,1,7,4,0.853059979453122,"1"
"190",0.439488715777416,23,2,15,2,-0.0377880682970938,"1"
"191",-0.192857766073019,54,2,11,7,-0.26922098520749,"0"
"192",-0.801055102317245,32,0,18,7,-0.557514690525339,"0"
"193",-0.0918325532238252,31,4,14,8,0.554145709443911,"0"
"194",-0.469191124039684,21,0,5,1,0.682476393942345,"0"
"195",1.51499977398421,47,2,6,8,-0.962534476310217,"1"
"196",0.484927990084234,44,1,5,0,-0.0302005015433173,"0"
"197",-0.697791508923946,62,2,19,3,0.967630687627539,"0"
"198",-0.914352367225271,41,0,3,5,1.45127281391191,"1"
"199",-1.41550850739119,39,0,18,5,-0.4707477553535,"1"
"200",-0.963450636358213,22,2,8,1,-1.39834290877162,"1"
"201",-0.666313810545004,25,0,17,5,1.31518979755466,"0"
"202",0.367703995179683,65,3,18,3,-0.281809973592761,"1"
"203",-1.06085905807283,70,4,15,3,-0.655805802943055,"0"
"204",-0.957062085696571,28,0,15,7,1.72730057947747,"0"
"205",-0.677227980571992,70,3,4,2,-0.667048006794619,"0"
"206",1.12685557037592,78,0,11,2,0.0195275144414785,"1"
"207",0.978591368895756,30,1,11,8,-1.71595116199914,"1"
"208",1.41354298781871,53,4,20,3,-1.00768672200055,"1"
"209",-0.706926313138247,60,1,1,7,1.71915188182634,"0"
"210",1.12473184911587,28,1,17,2,-1.04865985552081,"1"
"211",-1.0822244968692,68,4,12,6,1.10931100512155,"0"
"212",-0.808129641687795,28,4,7,4,1.47605744668786,"0"
"213",-0.429627106879152,29,0,8,4,1.22051708683071,"0"
"214",0.217020287299826,45,3,3,8,-1.41204114036108,"0"
"215",-0.281041611898465,38,2,6,2,-1.52919131636627,"0"
"216",-0.437637765281759,43,4,14,2,0.731603068735953,"1"
"217",0.152627355008528,24,4,3,0,0.27218466263235,"0"
"218",-1.42203976916227,77,4,8,5,-1.23107132712952,"0"
"219",1.19984328047243,46,0,1,1,0.192505769977096,"1"
"220",-1.14246001711648,30,4,16,2,-0.877783102259979,"1"
"221",-0.867957314539255,49,2,15,5,0.338257172782671,"1"
"222",0.0533548678861038,26,1,3,7,1.72730057947747,"0"
"223",-0.938439701234844,63,3,8,4,-1.06080204136225,"0"
"224",0.543545237144347,40,3,4,4,-1.46249170185772,"0"
"225",0.610179101399202,20,2,7,1,-1.27479710765327,"1"
"226",-0.145233414728467,51,3,4,5,0.539662438149878,"0"
"227",0.668929917468513,79,4,12,5,0.232179326289347,"1"
"228",0.610319776835476,42,3,3,3,-0.981087392947936,"0"
"229",0.299357217895088,61,2,6,3,0.543996340669015,"1"
"230",-0.608417038252505,62,2,2,2,0.721209833033767,"0"
"231",0.116084278671993,42,4,15,0,1.40668830258711,"0"
"232",0.949798324604988,34,4,6,1,0.834075845806259,"1"
"233",-0.290726613728189,32,4,17,8,1.72154582394776,"0"
"234",-1.44745110106996,22,4,13,7,0.217209465677613,"1"
"235",0.642299955558515,78,2,11,0,0.285589016473255,"1"
"236",0.337575795104792,71,2,17,0,1.1734623295486,"1"
"237",0.580700411523281,73,0,17,3,-1.55764600684294,"1"
"238",-0.25171054531711,49,0,19,6,-1.0787431122741,"1"
"239",0.452748531766415,49,1,2,5,1.20168930367027,"0"
"240",-0.616151058563475,40,0,16,0,-0.386172834870656,"0"
"241",0.0721185673625411,26,1,4,8,1.67268538482206,"0"
"242",-0.314064753989147,25,4,14,3,-1.32746213728351,"0"
"243",0.811032981908412,69,2,19,1,1.05384301686408,"1"
"244",-0.880440579952215,70,2,1,8,0.680324953154571,"0"
"245",1.1221984370316,39,0,18,1,-0.567013609764061,"1"
"246",1.30977401688646,64,0,14,6,-0.223537341787247,"1"
"247",-0.202017598699216,30,1,14,6,0.827002229825821,"0"
"248",-1.39777994095435,40,3,8,8,1.22744006949991,"1"
"249",0.438992533371732,20,4,15,1,-0.719571764833054,"1"
"250",-1.41979643824924,37,3,14,5,-0.0322316881413207,"1"
"251",0.17131630150126,70,3,16,5,0.473192848076828,"1"
"252",0.922427862387108,31,1,7,4,-0.117096091750526,"1"
"253",-0.680246398084046,58,0,10,2,-0.522247520624635,"0"
"254",1.16039844976123,33,3,18,4,-1.37266598395763,"1"
"255",-1.63081799309262,51,3,1,3,1.33251502416126,"1"
"256",-1.72014944760638,34,4,18,3,-0.788269748238397,"1"
"257",0.446234955717978,67,0,4,2,-0.569361547287616,"1"
"258",1.21677118751421,74,3,16,6,-0.540696719633396,"1"
"259",0.524839755480735,77,1,19,2,0.412838442796025,"1"
"260",-0.555477915256107,34,4,11,3,0.965511516306436,"0"
"261",1.48635549001634,80,2,3,0,0.344943541390053,"1"
"262",-1.20457501311171,20,3,20,8,-0.705780953501042,"1"
"263",-0.172150701417564,42,2,7,1,-0.317364918766962,"0"
"264",0.581369696416249,58,2,4,8,-0.766318756699352,"1"
"265",-1.37150161619299,70,2,2,1,1.28805694284256,"0"
"266",1.46415811956829,78,2,2,5,0.765551378185924,"1"
"267",1.47807437054518,50,2,13,6,0.189129344865418,"1"
"268",-0.318291306265312,67,4,10,5,0.358189721198408,"1"
"269",0.257040688753097,34,1,5,2,1.08913811360236,"0"
"270",0.810308060055407,57,0,1,4,-0.71450545305654,"0"
"271",-0.775613488014596,71,4,17,6,1.57179764946701,"0"
"272",-1.36622391463462,70,0,14,6,1.60404090610553,"0"
"273",-1.21063562655901,46,2,12,5,0.0151923489376029,"1"
"274",-0.848636052219094,73,1,6,5,-1.2931915200506,"0"
"275",-1.60934544240899,75,2,8,2,-1.19610102427081,"0"
"276",-1.05415026449514,28,4,16,6,0.223978455799182,"1"
"277",-1.51962974205743,27,1,17,1,-0.637388909899433,"1"
"278",1.1304890016868,47,4,6,5,1.19279688774575,"1"
"279",-1.30062323737204,58,2,11,3,0.539522553293279,"1"
"280",0.0382567873273865,63,0,19,5,1.43482264772773,"1"
"281",1.72699801442131,80,1,19,3,0.00255966086718011,"1"
"282",1.17372922925821,23,3,4,7,-0.56923707167121,"1"
"283",0.715850083673366,48,0,18,5,0.404007482028584,"0"
"284",0.854568158023282,35,0,14,0,1.72387942583702,"1"
"285",-0.887241914324836,65,3,3,4,0.680380619516825,"0"
"286",0.513515992740658,38,4,3,6,-1.37864709582676,"1"
"287",-0.509243214058912,77,0,8,4,-1.63947417702863,"0"
"288",0.678721921672275,79,0,15,5,1.72183262133777,"1"
"289",0.547259411255391,80,4,16,1,0.607390664134752,"1"
"290",1.32959128050448,41,2,17,0,-0.313591935040868,"1"
"291",1.2907519014702,80,1,1,1,0.622142654369844,"1"
"292",0.0363746312896945,22,4,10,4,-0.291915711547541,"0"
"293",-0.757351941933577,36,1,9,6,-0.819810944440384,"0"
"294",-1.51701856126575,32,1,7,1,0.0133832803115892,"1"
"295",1.43996548713619,71,0,11,2,-0.567654136537367,"1"
"296",0.416487955793523,35,2,8,7,0.273787908819566,"1"
"297",-1.32098217911312,24,1,16,0,0.0371599094040288,"1"
"298",1.36835460751079,74,4,8,4,-0.356206302423179,"1"
"299",1.66843039037474,69,0,16,7,0.0441906844462994,"1"
"300",-1.19925677522051,30,3,2,8,1.47683738039442,"1"
"301",-1.20645829079815,36,0,18,5,0.697991224893705,"1"
"302",-1.54584962573687,58,0,12,2,0.0269928767476983,"1"
"303",1.71721052598072,75,3,3,4,0.108344118898019,"1"
"304",-0.336530511913959,20,4,18,5,-1.6281420737994,"0"
"305",-0.129520155703345,49,3,2,6,1.72730057947747,"0"
"306",-1.06524547605519,70,3,3,2,-0.369202925675067,"0"
"307",-1.39148003528069,77,4,7,5,0.922170341148682,"0"
"308",1.56106703105409,80,4,11,8,-0.824100678303482,"1"
"309",1.18192112859809,43,1,12,6,0.0535181786424707,"1"
"310",1.4177073646916,50,1,6,6,-1.71595116199914,"1"
"311",1.63148943499736,23,3,8,8,0.0513089945229924,"1"
"312",0.985807879299695,65,0,5,5,1.5910457813568,"1"
"313",0.698907266392987,75,2,9,7,0.975790131667351,"1"
"314",1.67610369554713,25,4,6,8,0.680971806558627,"1"
"315",-1.08525320676808,78,3,10,2,-0.751146421178164,"0"
"316",0.503619242983784,44,4,17,5,-0.885392785708341,"0"
"317",-0.502637182333561,71,3,16,6,0.237328526776383,"0"
"318",-1.2247065908173,31,4,1,3,0.534592271997365,"1"
"319",0.233551869964262,22,3,11,3,1.46972222227037,"0"
"320",-1.29883435080323,59,2,14,0,-1.60093528014557,"0"
"321",1.53988810706544,62,3,1,2,-0.185304143818029,"1"
"322",-0.191884554673611,39,4,16,2,0.890646134639438,"0"
"323",-1.4422598595384,32,1,9,1,1.36631406520498,"1"
"324",-0.951949913507676,44,4,3,2,1.72730057947747,"1"
"325",-0.727751470436622,34,3,16,2,-1.02632693402237,"0"
"326",-1.35387061543143,32,4,12,4,0.906150261898435,"1"
"327",-1.09791406948345,79,3,11,4,0.388810300002829,"0"
"328",-1.46818218703992,73,2,18,7,0.530564888436905,"0"
"329",-1.37343578968589,64,2,13,8,-1.15858316026699,"0"
"330",-0.878412844248072,42,2,19,8,-0.110194152858666,"1"
"331",-0.0742199652678518,37,3,14,2,-1.15447285934815,"0"
"332",1.336435411478,39,0,15,7,-1.64743197152709,"1"
"333",1.53187728107844,41,2,8,7,-0.835163234627337,"1"
"334",1.09177850088952,26,2,2,1,-0.936605109012748,"1"
"335",-0.871194968773738,68,4,11,8,-0.382734159210743,"0"
"336",0.830323826334203,57,4,20,5,1.53969615632325,"0"
"337",0.938541044081193,52,2,18,3,-1.0392713275527,"0"
"338",-1.69181379284959,67,1,12,0,-1.19775518954024,"1"
"339",1.52661331454655,80,3,14,2,-0.221190355289823,"1"
"340",1.48406780386142,53,2,12,1,-1.39483967289907,"1"
"341",-1.66068422719614,48,1,20,4,-0.109758885208172,"1"
"342",1.49819753933229,57,2,20,3,-1.66940975576545,"1"
"343",1.3233027819721,43,1,17,4,1.11309991801885,"1"
"344",0.584744909865699,46,2,8,3,0.324942815901184,"0"
"345",-1.14038323274659,60,3,15,5,-1.31573936532857,"1"
"346",1.01077320574532,37,1,20,8,-0.146481808230446,"1"
"347",0.398588926058532,71,0,9,4,0.226463679212922,"1"
"348",-0.861282950274929,54,0,15,8,1.25182733243134,"1"
"349",-0.145262407625109,74,2,1,2,0.55214204957763,"1"
"350",-0.901078907691783,20,1,14,4,0.0658896857385473,"0"
"351",-0.267178841823458,76,4,2,6,1.12690038560605,"1"
"352",-0.715311490854343,51,1,5,2,-0.0778278392234633,"1"
"353",1.35432785689618,50,3,13,1,-0.0721020669209674,"1"
"354",0.31338170346865,54,2,10,3,1.64109208326877,"0"
"355",-0.427130546922575,23,3,5,2,-0.925081727158023,"0"
"356",0.999165273426737,49,4,6,7,0.367353057679154,"0"
"357",-0.247346440720271,43,2,20,4,0.229194066971206,"0"
"358",0.340179244209872,44,0,5,2,-0.00919311179586235,"0"
"359",0.702184869884573,60,3,14,1,-1.20961930746123,"0"
"360",0.125087502616017,57,4,2,8,-0.779851327594004,"0"
"361",-0.775583611587543,27,1,10,2,-0.504802508799156,"1"
"362",0.365401326130906,78,2,1,7,-1.42730369913219,"1"
"363",-0.770775081382841,57,1,19,0,-1.43660007108431,"1"
"364",1.34876481054718,57,1,18,7,0.0896627744795463,"1"
"365",-1.53873654513638,62,2,10,3,-1.11547429228291,"0"
"366",0.771859325029785,50,0,15,1,0.667027437906002,"0"
"367",-0.97352351917532,29,1,4,7,-0.43522679989454,"0"
"368",0.856870173705031,22,4,11,8,1.44565164622001,"1"
"369",0.356305091784393,70,0,3,4,-0.503088466346053,"1"
"370",0.25748650674337,53,4,19,6,1.47024532451819,"0"
"371",-1.03072270549419,27,1,7,3,1.43252223671932,"1"
"372",1.57636666473392,44,2,1,0,-0.269313262976861,"1"
"373",1.15716518454096,25,4,20,0,0.254562670421961,"1"
"374",0.101049298677899,50,0,6,3,1.60645149428317,"0"
"375",-0.047343668609226,27,4,14,2,0.679956525218233,"0"
"376",-1.06637981057412,48,0,11,0,-0.64416222612249,"1"
"377",-0.568745214737081,61,3,1,6,-1.29140562154761,"0"
"378",-0.495216806302892,21,2,1,7,0.341111427390453,"0"
"379",-0.674696053147619,40,1,11,5,-0.783735433317599,"0"
"380",-0.524694972477565,74,0,11,2,-0.440634483912508,"0"
"381",-0.96441365984588,49,2,13,8,-1.41166360956898,"1"
"382",1.29084835530784,32,0,1,5,-0.854474021303109,"1"
"383",-0.0368605219459347,58,4,8,8,0.0619557492757494,"0"
"384",0.444044794668067,71,2,19,6,0.265725631966598,"1"
"385",-1.17091542179862,56,4,17,8,0.902849402389475,"1"
"386",0.00714539821734074,66,4,11,5,0.733704585128077,"1"
"387",-0.90650454384865,65,1,8,1,0.413774813758959,"0"
"388",-1.66927990417651,30,2,10,3,-0.112460037693221,"1"
"389",-1.30515689018197,37,2,8,5,-0.324574282192706,"1"
"390",0.951729862090734,57,0,9,2,-0.601107501963612,"0"
"391",-1.50604799192881,68,2,11,6,0.602330599794198,"0"
"392",1.31252412461514,43,4,17,8,1.41126790315482,"1"
"393",-0.339364671439213,74,1,1,5,0.421505884915565,"0"
"394",-1.35998229624706,41,2,5,4,0.415209320639983,"1"
"395",-0.858124382884006,41,4,12,7,-0.939709728652507,"1"
"396",1.07753662971171,39,2,6,8,1.26319011207239,"1"
"397",-1.41635059407412,75,3,6,7,-0.426966156620095,"0"
"398",-0.727966497131339,67,2,11,8,-0.0244242986871654,"0"
"399",1.15539734148158,52,0,6,6,0.800477449239362,"1"
"400",-1.08786489216911,20,1,7,1,-0.107142872631634,"1"
"401",-0.205070832930967,63,0,16,6,-0.933068864682839,"0"
"402",1.03065954754683,29,3,4,3,-0.167611600756758,"1"
"403",-1.19681675219462,60,1,18,6,-0.632216116251464,"0"
"404",-1.06456279740334,63,0,1,7,-1.4098700428755,"0"
"405",-1.10116211395072,29,2,20,8,-1.35289694179409,"1"
"406",0.0605904298785696,51,0,7,6,-1.58855315777983,"0"
"407",-0.765976489834602,59,1,15,1,-0.826837449850495,"0"
"408",-1.26332940042579,27,1,13,2,0.237878925746705,"1"
"409",0.225259824096313,59,1,13,1,-0.575366926781827,"0"
"410",-1.20687052747334,45,1,7,8,-0.592243816531619,"1"
"411",0.862994439525716,69,2,1,4,-1.10759428513158,"1"
"412",0.300269356448077,63,2,18,7,0.334065854629498,"1"
"413",0.0463109187672973,49,0,3,5,-1.71595116199914,"0"
"414",-1.59135237873387,67,0,17,1,-0.921635524549805,"1"
"415",1.65893484615602,62,0,5,2,0.387188852098257,"1"
"416",-0.195746618305071,67,3,9,1,-0.230650518664243,"0"
"417",1.03107920062721,46,2,15,7,0.371250972219534,"0"
"418",1.52146151288977,62,3,15,1,-0.877686226372233,"1"
"419",-0.0317024602693648,50,3,16,2,-1.61090020742222,"0"
"420",-0.825915069617515,42,2,10,2,0.839871372191184,"1"
"421",0.769245936472746,54,1,20,4,-0.0858790673702435,"0"
"422",-0.995064223676594,50,4,10,8,-0.954879763392881,"1"
"423",0.997746366543373,57,0,4,7,0.99399272774099,"0"
"424",-1.68349437557013,65,1,8,1,1.27822041552519,"1"
"425",-1.7106406854333,76,4,16,6,0.557952408113757,"1"
"426",-0.898740380619611,67,0,6,4,-1.33094189004146,"0"
"427",-0.387649728257031,68,1,3,4,-0.466469449642932,"0"
"428",-1.13851265116942,31,4,18,2,0.123456422702395,"1"
"429",0.514944655051339,40,1,18,4,0.776863893238049,"0"
"430",-1.5758553802171,69,2,11,7,-1.71595116199914,"0"
"431",0.253190172535305,67,2,12,6,-0.29895466913325,"1"
"432",-1.2782091383991,77,0,8,0,-1.65537394120553,"0"
"433",1.05930568501938,58,4,6,1,0.743146084700758,"0"
"434",0.818629800181925,72,2,7,3,1.00223779787646,"1"
